YMD,PM2.5,PM10,sensor
2020-06-03T03:00:00Z,3.479060997859769,7.428159300525092,metone
2020-06-03T04:00:00Z,3.650753649790901,6.76027882361841,metone
2020-06-03T05:00:00Z,3.8911257792889886,6.786509885846463,metone
2020-06-03T06:00:00Z,3.792826956451583,6.992097287665876,metone
2020-06-03T07:00:00Z,3.298741869944928,7.69373206298355,metone
2020-06-03T08:00:00Z,3.158270518303316,7.34833552248367,metone
2020-06-03T09:00:00Z,2.836056389367611,7.93555830701386,metone
2020-06-03T10:00:00Z,2.5357161621512097,7.577613215127689,metone
2020-06-03T11:00:00Z,3.0502705961871133,10.410791800086734,metone
2020-06-03T12:00:00Z,3.152902211442602,9.997807590301312,metone
2020-06-03T13:00:00Z,3.920632461287293,14.675095321362468,metone
2020-06-03T14:00:00Z,3.6149847738221297,11.737018530361649,metone
2020-06-03T15:00:00Z,2.78993599085254,9.445375811039144,metone
2020-06-03T16:00:00Z,2.374876871660435,9.834623152403664,metone
2020-06-03T17:00:00Z,2.214194335516601,7.297542412812556,metone
2020-06-03T18:00:00Z,2.521703079120518,8.382897716472854,metone
2020-06-03T19:00:00Z,3.0187030637528607,9.279992779133863,metone
2020-06-03T20:00:00Z,3.2918302615345376,7.811107832247705,metone
2020-06-03T21:00:00Z,3.563389516275498,9.855460621926222,metone
2020-06-03T22:00:00Z,4.00680845617663,16.490121905759583,metone
2020-06-03T23:00:00Z,4.117044376495296,17.065017509151783,metone
2020-06-04T00:00:00Z,4.126012158557371,14.448530686993788,metone
2020-06-04T01:00:00Z,4.237762705064258,12.510463825515435,metone
2020-06-04T02:00:00Z,4.435779261778474,11.86040556370999,metone
2020-06-04T03:00:00Z,4.675199864384645,12.759798288326754,metone
2020-06-04T04:00:00Z,4.672358959127167,13.947028350415676,metone
2020-06-04T05:00:00Z,4.550511875069153,12.61685060983536,metone
2020-06-04T06:00:00Z,4.041744531030416,11.916847354214369,metone
2020-06-04T07:00:00Z,3.3339680951294404,10.074467469072308,metone
2020-06-04T08:00:00Z,2.9479795744411432,8.833755047187793,metone
2020-06-04T09:00:00Z,2.827480477693998,8.617674352039502,metone
2020-06-04T10:00:00Z,2.959418580359334,10.197882446494605,metone
2020-06-04T11:00:00Z,2.548476706099007,9.910729385699684,metone
2020-06-04T12:00:00Z,2.355991747183196,9.680499336423312,metone
2020-06-04T13:00:00Z,2.190515732152976,10.002869299971984,metone
2020-06-04T14:00:00Z,2.058802299979025,8.472199095917508,metone
2020-06-04T15:00:00Z,1.9997358916303565,8.052814754023906,metone
2020-06-04T16:00:00Z,2.238554602145076,9.561877876404637,metone
2020-06-04T17:00:00Z,2.513597409609224,10.13984073788493,metone
2020-06-04T18:00:00Z,2.866279870088466,12.613751919883692,metone
2020-06-04T19:00:00Z,3.074603920549716,14.533092540118917,metone
